start station id,TotalRides,AvgDuration,SumDuration,Start Station ID,Start Station Name,Start Station Lat,Start Station Lng,Data Month
3452.0,366,522.9180327868852,191388,3452.0,Bayard St & Leonard St,40.71915571696044,-73.94885390996933,Feb2018
3453.0,534,635.4737827715355,339343,3453.0,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077,Feb2018
3454.0,316,653.2974683544304,206442,3454.0,Leonard St & Maujer St,40.71036854235229,-73.94705951213838,Feb2018
3455.0,442,1013.4660633484162,447952,3455.0,Schermerhorn St & 3 Ave,40.68680820503432,-73.98036181926726,Feb2018
3456.0,124,548.9677419354839,68072,3456.0,Jackson St & Leonard St,40.716380319735606,-73.94821286201476,Feb2018
3457.0,753,892.3041168658699,671905,3457.0,E 58 St & Madison Ave,40.763025942805186,-73.97209525108337,Feb2018
3458.0,2394,854.2669172932331,2045115,3458.0,W 55 St & 6 Ave,40.76309387270797,-73.97835016250609,Feb2018
3459.0,1541,827.4133679428942,1275044,3459.0,E 53 St & 3 Ave,40.75763227739443,-73.9693057537079,Feb2018
3461.0,1421,770.942294159043,1095509,3461.0,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,Feb2018
3462.0,895,712.7664804469274,637926,3462.0,E 44 St & 2 Ave,40.75118387463277,-73.97138714790343,Feb2018
3463.0,1976,601.7469635627531,1189052,3463.0,E 16 St & Irving Pl,40.735367055605394,-73.98797392845155,Feb2018
3466.0,2002,683.7477522477523,1368863,3466.0,W 45 St & 6 Ave (OLD),40.75668720603179,-73.98257732391356,Feb2018
3467.0,1786,700.9031354983202,1251813,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,Feb2018
3468.0,30,1369.5666666666666,41087,3468.0,NYCBS Depot - STY - Garage 4,40.730380100000005,-73.9747502,Feb2018
3469.0,330,442.1515151515151,145910,3469.0,India St & West St,40.73181401720966,-73.95995020866394,Feb2018
3472.0,1450,898.3041379310345,1302541,3472.0,W 15 St & 10 Ave,40.742753828659026,-74.00747358798982,Feb2018
3474.0,1450,761.4475862068965,1104099,3474.0,6 Ave & Spring St,40.7252556952547,-74.00412082672119,Feb2018
3477.0,116,1329.551724137931,154228,3477.0,39 St & 2 Ave - Citi Bike HQ at Industry City,40.65539977447831,-74.0106278657913,Feb2018
3478.0,317,1314.2460567823343,416616,3478.0,2 Ave & 36 St - Citi Bike HQ at Industry City,40.65708866668485,-74.00870203971863,Feb2018
3485.0,2,409.5,819,3485.0,NYCBS Depot - RIS,40.725208,-73.974724,Feb2018
3486.0,918,547.3333333333334,502452,3486.0,Schermerhorn St & Bond St,40.68841742754083,-73.98451656103134,Feb2018
3487.0,10,209.2,2092,3487.0,Prototype Lab Motivate Headquarters,40.65659567482039,-74.00849282741547,Feb2018
3489.0,639,769.37558685446,491631,3489.0,Gold St & Frankfort St,40.710699946313866,-74.00354146957396,Feb2018
3490.0,111,607.3333333333334,67414,3490.0,E 116 St & 2 Ave,40.796879,-73.93726099999999,Feb2018
3491.0,172,931.8081395348837,160271,3491.0,E 118 St & 1 Ave,40.797470000000004,-73.93504,Feb2018
3492.0,64,883.859375,56567,3492.0,E 118 St & Park Ave,40.8005385,-73.9419949,Feb2018
3493.0,168,588.5238095238095,98872,3493.0,E 118 St & 3 Ave,40.799139000000004,-73.9389152,Feb2018
3494.0,212,558.4716981132076,118396,3494.0,E 115 St & Lexington Ave,40.797911,-73.9423,Feb2018
3495.0,119,1435.218487394958,170791,3495.0,E 114 St & 1 Ave,40.79456629999999,-73.9362541,Feb2018
3496.0,372,978.5349462365591,364015,3496.0,1 Ave & E 110 St,40.7923272,-73.9383,Feb2018
3497.0,586,2469.8873720136517,1447354,3497.0,Pleasant Ave & E 116 St,40.794987899999995,-73.9333349,Feb2018
3498.0,129,925.7441860465116,119421,3498.0,Pleasant Ave & E 120 St,40.7974772,-73.9311847,Feb2018
3499.0,120,674.8833333333333,80986,3499.0,2 Ave & E 122 St,40.8006721,-73.9349,Feb2018
3500.0,152,498.3486842105263,75749,3500.0,E 115 St & Madison Ave,40.7989445,-73.944846,Feb2018
3501.0,161,493.5776397515528,79466,3501.0,E 118 St & Madison Ave,40.801486600000004,-73.9442507,Feb2018
3502.0,256,521.19140625,133425,3502.0,Lexington Ave & E 111 St,40.79541210000001,-73.9441232,Feb2018
3503.0,127,744.2519685039371,94520,3503.0,Madison Ave & E 120 St,40.80295,-73.942954,Feb2018
3504.0,177,1999.0282485875707,353828,3504.0,E 123 St & Lexington Ave,40.802926299999996,-73.9379,Feb2018
3505.0,87,579.9540229885057,50456,3505.0,Lexington Ave & E 127 St,40.805726,-73.936322,Feb2018
3506.0,124,858.766129032258,106487,3506.0,Lexington Ave & E 120 St,40.8013066,-73.93981670000001,Feb2018
3507.0,974,828.8634496919918,807313,3507.0,Park Ave & E 124 St,40.8045555,-73.93968609999999,Feb2018
3508.0,561,1148.0,644028,3508.0,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,Feb2018
3509.0,470,2115.2212765957447,994154,3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,Feb2018
3510.0,343,685.5685131195336,235150,3510.0,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373,Feb2018
3511.0,209,1534.1004784688996,320627,3511.0,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423,Feb2018
3512.0,22,544.2272727272727,11973,3512.0,27 Ave & 4 St,40.7747175,-73.93378940000001,Feb2018
3513.0,50,552.54,27627,3513.0,21 St & Hoyt Ave S,40.774645,-73.92370600000001,Feb2018
3514.0,146,1461.2191780821918,213338,3514.0,Astoria Park S & Shore Blvd,40.7767,-73.927631,Feb2018
3515.0,148,608.7635135135135,90097,3515.0,24 Ave & 26 St,40.774591,-73.918544,Feb2018
3516.0,551,661.7713248638838,364636,3516.0,31 St & Astoria Blvd,40.76991760000001,-73.91840570000001,Feb2018
3517.0,238,485.8067226890756,115622,3517.0,31 St & Hoyt Ave N,40.771152799999996,-73.9170074,Feb2018
3518.0,480,688.1375,330306,3518.0,Lenox Ave & W 126 St,40.808442,-73.94520870000001,Feb2018
3520.0,213,1080.826291079812,230216,3520.0,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475,Feb2018
3521.0,799,993.4555694618273,793771,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,Feb2018
3522.0,146,477.8904109589041,69772,3522.0,37 St & 24 Ave,40.7701477,-73.9120938,Feb2018
3523.0,106,520.8490566037735,55210,3523.0,24 Ave & 29 St,40.7729,-73.91614200000001,Feb2018
3524.0,172,1307.3662790697674,224867,3524.0,19 St & 24 Ave,40.777455200000006,-73.9225403,Feb2018
3525.0,87,619.2413793103449,53874,3525.0,23 Ave & 27 St,40.776165,-73.9153175,Feb2018
3526.0,458,547.0196506550218,250535,3526.0,31 St & 23 Ave,40.7747878,-73.91255509999999,Feb2018
3527.0,174,709.971264367816,123535,3527.0,5 Ave & E 126 St,40.806979999999996,-73.94174699999999,Feb2018
3528.0,130,971.6,126308,3528.0,Steinway St & 23 Ave,40.771393700000004,-73.9077436,Feb2018
3529.0,418,1891.7416267942583,790748,3529.0,Lenox Ave & W 130 St,40.8107922,-73.9430681,Feb2018
3530.0,99,458.8181818181818,45423,3530.0,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,Feb2018
3531.0,215,1216.1023255813955,261462,3531.0,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,Feb2018
3532.0,198,686.2575757575758,135879,3532.0,Ditmars Blvd & 19 St,40.78145,-73.9183302,Feb2018
3533.0,319,1242.805642633229,396455,3533.0,St. Nicholas Ave & W 126 St,40.8114323,-73.95187759999999,Feb2018
3534.0,737,1033.516960651289,761702,3534.0,Frederick Douglass Blvd & W 117 St,40.805159,-73.95469200000001,Feb2018
3535.0,340,610.8911764705882,207703,3535.0,Mt Morris Park W & W 120 St,40.804038,-73.945925,Feb2018
3536.0,712,986.4241573033707,702334,3536.0,W 116 St & Broadway,40.8082,-73.9641,Feb2018
3537.0,403,731.424317617866,294764,3537.0,Carlton Ave & Dean St,40.68097410000001,-73.97100970000001,Feb2018
3538.0,468,932.2649572649573,436300,3538.0,W 110 St & Amsterdam Ave,40.802692,-73.96295,Feb2018
3539.0,1014,777.1834319526628,788064,3539.0,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,Feb2018
3540.0,191,956.4607329842931,182684,3540.0,Morningside Ave & W 123 St,40.81,-73.9551508,Feb2018
3541.0,174,1157.3275862068965,201375,3541.0,Amsterdam Ave & W 125 St,40.813358,-73.956461,Feb2018
3542.0,563,684.3534635879219,385291,3542.0,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,Feb2018
3543.0,154,605.8571428571429,93302,3543.0,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917357,Feb2018
3544.0,257,712.8560311284047,183204,3544.0,Underhill Ave & Pacific St,40.6804836,-73.9646795,Feb2018
3545.0,323,1071.7089783281733,346162,3545.0,Broadway & W 122 St,40.8120562,-73.9612547,Feb2018
3546.0,167,671.9221556886228,112211,3546.0,Pacific St & Classon Ave,40.67919439999999,-73.95879029999999,Feb2018
3547.0,421,1549.8693586698337,652495,3547.0,Broadway & Moylan Pl,40.8143256,-73.9590255,Feb2018
3549.0,392,717.5714285714286,281288,3549.0,Grand Ave & Bergen St,40.678045000000004,-73.962408,Feb2018
3551.0,144,538.0208333333334,77475,3551.0,3 Ave & E 112 St,40.795508,-73.94160600000001,Feb2018
3552.0,658,975.563829787234,641921,3552.0,W 113 St & Broadway,40.805973,-73.964928,Feb2018
3553.0,580,863.2655172413793,500694,3553.0,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145,Feb2018
3554.0,55,1264.9818181818182,69574,3554.0,Vernon Blvd & 41 Rd,40.7552433,-73.94856779999999,Feb2018
3555.0,315,851.8380952380952,268329,3555.0,28 St & 41 Ave,40.751047,-73.93796999999999,Feb2018
3556.0,266,737.5526315789474,196189,3556.0,24 St & 41 Ave,40.752708500000004,-73.9397405,Feb2018
3557.0,40,708.55,28342,3557.0,40 Ave & 9 St,40.75742,-73.945133,Feb2018
3558.0,468,576.6965811965812,269894,3558.0,Bergen St & Vanderbilt Ave,40.6794388,-73.96804379999999,Feb2018
3559.0,32,687.65625,22005,3559.0,21 St & 38 Ave,40.7576314,-73.9391224,Feb2018
3560.0,128,576.5078125,73793,3560.0,28 St & 38 Ave,40.754876,-73.934326,Feb2018
3561.0,163,716.2331288343559,116746,3561.0,37 Ave & 35 St,40.7531106,-73.9279917,Feb2018
3562.0,358,808.5754189944134,289470,3562.0,Classon Ave & St Marks Ave,40.676519799999994,-73.9596082,Feb2018
3563.0,189,550.3227513227513,104011,3563.0,28 St & 36 Ave,40.757186,-73.93271899999999,Feb2018
3564.0,44,1054.7272727272727,46408,3564.0,21 St & 36 Ave,40.760185299999996,-73.9362726,Feb2018
3565.0,158,735.1772151898734,116158,3565.0,36 Ave & 10 St,40.7614376,-73.9411265,Feb2018
3566.0,135,795.3851851851852,107377,3566.0,Crescent St & 35 Ave,40.7596276,-73.93214549999999,Feb2018
3567.0,72,548.9861111111111,39527,3567.0,11 St & 35 Ave,40.76274420000001,-73.9391141,Feb2018
3568.0,227,582.7092511013216,132275,3568.0,34 St & 35 Ave,40.756933200000006,-73.92622309999999,Feb2018
3569.0,347,703.6340057636887,244161,3569.0,Franklin Ave & St Marks Ave,40.6758324,-73.95616770000001,Feb2018
3570.0,215,847.3767441860465,182186,3570.0,35 Ave & 37 St,40.7557327,-73.92366109999999,Feb2018
3571.0,335,8932.931343283582,2992532,3571.0,Bedford Ave & Bergen St,40.676368,-73.95291800000001,Feb2018
3572.0,294,798.0680272108843,234632,3572.0,34 Ave & 38 St,40.756913,-73.921631,Feb2018
3573.0,116,482.7241379310345,55996,3573.0,35 St & 34 Ave,40.7580583,-73.92427509999999,Feb2018
3574.0,317,712.429022082019,225840,3574.0,Prospect Pl & Underhill Ave,40.6769694,-73.96579,Feb2018
3575.0,122,599.6147540983607,73153,3575.0,Crescent St & 34 Ave,40.76108,-73.930562,Feb2018
3576.0,511,955.6692759295499,488347,3576.0,Park Pl & Vanderbilt Ave,40.6767,-73.969024,Feb2018
3577.0,133,680.9624060150376,90568,3577.0,34 Ave & 21 St,40.762813799999996,-73.9342862,Feb2018
3578.0,179,727.6033519553073,130241,3578.0,Park Pl & Franklin Ave,40.67418060000001,-73.95649470000001,Feb2018
3579.0,222,859.2927927927927,190763,3579.0,Sterling Pl & Bedford Ave,40.672695000000004,-73.954131,Feb2018
3580.0,300,643.4566666666667,193037,3580.0,St Johns Pl & Washington Ave,40.6737236,-73.9631611,Feb2018
3581.0,395,1081.8025316455696,427312,3581.0,Underhill Ave & Lincoln Pl,40.674012299999994,-73.9671457,Feb2018
3582.0,129,635.3953488372093,81966,3582.0,Lincoln Pl & Classon Ave,40.672168299999996,-73.9609,Feb2018
3583.0,227,800.863436123348,181796,3583.0,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,Feb2018
3584.0,415,611.6120481927711,253819,3584.0,Eastern Pkwy & Franklin Ave,40.670776700000005,-73.9576801,Feb2018
3585.0,103,743.8155339805825,76613,3585.0,Union St & Bedford Ave,40.6691783,-73.9554162,Feb2018
3586.0,70,545.2714285714286,38169,3586.0,34 Ave & 13 St,40.763875299999995,-73.9364848,Feb2018
3587.0,64,838.296875,53651,3587.0,Carroll St & Washington Ave,40.6686744,-73.9618148,Feb2018
3588.0,167,800.245508982036,133641,3588.0,Vernon Blvd & 10 St,40.7671863,-73.9373554,Feb2018
3589.0,142,573.1267605633802,81384,3589.0,Broadway & 12 St,40.7668,-73.93477740000002,Feb2018
3590.0,56,828.0,46368,3590.0,Carroll St & Franklin Ave,40.6679411,-73.9588,Feb2018
3591.0,201,2535.427860696517,509621,3591.0,21 St & 31 Dr,40.7659,-73.930819,Feb2018
3592.0,232,600.1939655172414,139245,3592.0,Crescent St & Broadway,40.7633589,-73.92864709999999,Feb2018
3593.0,498,538.6706827309237,268258,3593.0,31 St & Broadway,40.761584,-73.925921,Feb2018
3595.0,157,514.0254777070064,80702,3595.0,35 St & Broadway,40.760339,-73.9222427,Feb2018
3596.0,39,5567.615384615385,217137,3596.0,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686,Feb2018
3597.0,179,909.2346368715084,162753,3597.0,43 St & Broadway,40.7577284,-73.9166368,Feb2018
3598.0,162,1044.037037037037,169134,3598.0,Newton Rd & 44 St,40.7595701,-73.91426779999999,Feb2018
3599.0,321,1063.638629283489,341428,3599.0,Franklin Ave & Empire Blvd,40.663140000000006,-73.96056949999999,Feb2018
3601.0,92,1241.6195652173913,114229,3601.0,Sterling St & Bedford Ave,40.6627059,-73.9569115,Feb2018
3602.0,221,882.3665158371041,195003,3602.0,31 Ave & 34 St,40.763154,-73.920827,Feb2018
3603.0,197,535.005076142132,105396,3603.0,31 Ave & 30 St,40.7647,-73.9240312,Feb2018
3604.0,104,976.8557692307693,101593,3604.0,Rogers Ave & Sterling St,40.6630619,-73.95387459999999,Feb2018
3605.0,237,683.7932489451476,162059,3605.0,31 Ave & Crescent St,40.765834600000005,-73.9265474,Feb2018
3606.0,139,768.7913669064748,106862,3606.0,49 Ave & 21 St,40.74252,-73.948852,Feb2018
3607.0,138,592.6449275362319,81785,3607.0,31 Ave & 14 St,40.7682,-73.9322662,Feb2018
3608.0,32,773.5625,24754,3608.0,5 St & 51 Ave,40.7423737,-73.9566,Feb2018
3609.0,139,911.4964028776978,126698,3609.0,Vernon Blvd & 31 Ave,40.7692475,-73.93545040000001,Feb2018
3610.0,199,1022.1809045226131,203414,3610.0,Vernon Blvd & 30 Rd,40.770845,-73.93417099999999,Feb2018
3611.0,242,724.4421487603306,175315,3611.0,Vernon Blvd & 47 Rd,40.7449067,-73.9534573,Feb2018
3612.0,102,667.3921568627451,68074,3612.0,30 Ave & 21 St,40.77037429999999,-73.9286078,Feb2018
3613.0,279,1668.3010752688172,465456,3613.0,Center Blvd & 48 Ave,40.745038,-73.957539,Feb2018
3614.0,251,601.3107569721116,150929,3614.0,Crescent St & 30 Ave,40.768692,-73.9249574,Feb2018
3615.0,366,846.0819672131148,309666,3615.0,44 Dr & 21 St,40.748000000000005,-73.94609270000001,Feb2018
3616.0,304,866.6973684210526,263476,3616.0,Steinway St & 28 Ave,40.7656251,-73.9136695,Feb2018
3617.0,203,512.2068965517242,103978,3617.0,28 Ave & 35 St,40.7671,-73.9169858,Feb2018
3618.0,162,817.4012345679013,132419,3618.0,27 St & Hunter St,40.7485,-73.941275,Feb2018
3619.0,215,481.90232558139536,103609,3619.0,Newtown Ave & 23 St,40.7713615,-73.9246145,Feb2018
3620.0,29,628.0,18212,3620.0,11 St & 43 Ave,40.7519071,-73.94791190000001,Feb2018
3621.0,112,673.4910714285714,75431,3621.0,27 Ave & 9 St,40.7739825,-73.93091340000001,Feb2018
3622.0,169,448.7692307692308,75842,3622.0,E 128 St & Madison Ave,40.807559999999995,-73.93918199999999,Feb2018
3623.0,370,833.9756756756757,308571,3623.0,W 120 St & Claremont Ave,40.8109494,-73.9634,Feb2018
3625.0,87,647.6321839080459,56344,3625.0,28 St & 40 Ave,40.752575799999995,-73.9364281,Feb2018
3629.0,120,33485.86666666667,4018304,3629.0,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.94776493310928,Feb2018
3631.0,61,937.4754098360655,57186,3631.0,Crown St & Bedford Ave,40.666563000000004,-73.95674100000001,Feb2018
3632.0,2347,678.057094162761,1591400,3632.0,E 12 St & Avenue B,40.728048571362606,-73.97881150245668,Feb2018
3635.0,1827,671.8461959496442,1227463,3635.0,W 36 St & 9 Ave,40.754623240291046,-73.99516761302948,Feb2018
3637.0,660,625.4818181818182,412818,3637.0,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778352,Feb2018
3641.0,3750,649.7842666666667,2436691,3641.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,Feb2018
3642.0,133,733.6616541353384,97577,3642.0,E 98 St & Lexington Ave,40.787285198609524,-73.95012259483337,Feb2018
3643.0,1614,655.8017348203222,1058464,3643.0,E 41 St & 5 Ave,40.75272201381188,-73.98123621940613,Feb2018
3644.0,241,4030.8547717842325,971436,3644.0,Van Dyke St & Van Brunt St,40.67581622522832,-74.01488184928894,Feb2018
3646.0,78,1037.1410256410256,80897,3646.0,35 Ave & 10 St,40.763154819103725,-73.93985509872438,Feb2018
3647.0,121,907.8264462809917,109847,3647.0,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794,Feb2018
3648.0,526,885.5627376425856,465806,3648.0,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805,Feb2018
3649.0,101,1143.6435643564357,115508,3649.0,W 129 St & Convent Ave,40.81439443791581,-73.95324736833571,Feb2018
3650.0,11,7290.272727272727,80193,3650.0,8D Mobile 01,45.506264191001186,-73.56890559196472,Feb2018
3653.0,164,819.310975609756,134367,3653.0,31 St & 35 Ave,40.75820464696758,-73.92832159996033,Feb2018
3654.0,115,815.7478260869565,93811,3654.0,31 St & Northern Blvd,40.75186951421875,-73.93349289894103,Feb2018
3656.0,1719,587.0081442699244,1009067,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,Feb2018
3658.0,1263,681.0079176563737,860113,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,Feb2018
3659.0,1517,797.7956493078444,1210256,3659.0,W 17 St & 9 Ave,40.7429489166009,-74.00413691997528,Feb2018
3660.0,2768,574.8479046242775,1591179,3660.0,W 16 St & 8 Ave,40.74102150900266,-74.001384973526,Feb2018
3661.0,59,846.2542372881356,49929,3661.0,Montgomery St & Franklin Ave,40.666439306870814,-73.96055638790129,Feb2018
3662.0,160,1102.14375,176343,3662.0,31 Ave & Steinway St,40.76129389728909,-73.916916847229,Feb2018
3663.0,564,606.4804964539007,342055,3663.0,Sterling Pl & 7 Ave,40.67716489469059,-73.97382795810701,Feb2018
3664.0,1437,621.9255393180237,893707,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,Feb2018
72.0,2797,1023.6235252055774,2863075,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,Apr2018
79.0,2092,821.1687380497132,1717885,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,Apr2018
82.0,771,712.4072632944228,549266,82.0,St James Pl & Pearl St,40.71117416,-74.00016545,Apr2018
83.0,1079,2435.840593141798,2628272,83.0,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,Apr2018
119.0,221,13983.859728506788,3090433,119.0,Park Ave & St Edwards St,40.69608941,-73.97803415,Apr2018
120.0,786,1617.8129770992366,1271601,120.0,Lexington Ave & Classon Ave,40.68676793,-73.95928168,Apr2018
127.0,4270,797.0112412177986,3403238,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,Apr2018
128.0,4735,893.9250263991552,4232735,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,Apr2018
143.0,1738,746.2744533947066,1297025,143.0,Clinton St & Joralemon St,40.69239502,-73.99337909,Apr2018
144.0,565,1360.2,768513,144.0,Nassau St & Navy St,40.69839895,-73.98068914,Apr2018
146.0,2055,756.0885644768856,1553762,146.0,Hudson St & Reade St,40.71625008,-74.0091059,Apr2018
150.0,2113,748.5466161855182,1581679,150.0,E 2 St & Avenue C,40.720873600000004,-73.98085795,Apr2018
151.0,5352,787.3678998505231,4213993,151.0,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,Apr2018
152.0,339,789.1356932153392,267517,152.0,Warren St & Church St,40.71473993,-74.00910627,Apr2018
157.0,1424,674.4157303370787,960368,157.0,Henry St & Atlantic Ave,40.69089272,-73.99612349,Apr2018
161.0,4586,736.872873964239,3379299,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,Apr2018
164.0,1913,814.4286461055933,1558002,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,Apr2018
167.0,2992,723.0678475935829,2163419,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,Apr2018
168.0,5207,681.7374687920108,3549807,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,Apr2018
173.0,4423,798.8892154646168,3533487,173.0,Broadway & W 49 St,40.76068327096592,-73.98452728986742,Apr2018
174.0,3000,706.7053333333333,2120116,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,Apr2018
195.0,2790,903.4548387096775,2520639,195.0,Liberty St & Broadway,40.70905623,-74.01043382,Apr2018
212.0,3378,802.3111308466548,2710207,212.0,W 16 St & The High Line,40.74334935,-74.00681753,Apr2018
216.0,721,1058.4798890429959,763164,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,Apr2018
217.0,2290,1716.914847161572,3931735,217.0,Old Fulton St,40.70277159,-73.99383605,Apr2018
223.0,86,590.5116279069767,50784,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,Apr2018
228.0,1832,819.7931222707424,1501861,228.0,E 48 St & 3 Ave,40.7546011026,-73.971878855,Apr2018
229.0,5668,610.6402611150318,3461109,229.0,Great Jones St,40.72743423,-73.99379025,Apr2018
232.0,1129,1027.6058458813109,1160167,232.0,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,Apr2018
236.0,3932,835.7731434384538,3286260,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,Apr2018
237.0,4110,742.4858880778589,3051617,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,Apr2018
238.0,669,757.0747384155455,506483,238.0,Bank St & Washington St,40.7361967,-74.00859207,Apr2018
239.0,2120,556.5570754716981,1179901,239.0,Willoughby St & Fleet St,40.69196566,-73.9813018,Apr2018
241.0,1084,759.2647601476015,823043,241.0,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,Apr2018
242.0,988,862.8451417004048,852491,242.0,Carlton Ave & Flushing Ave,40.697787,-73.973736,Apr2018
243.0,828,742.4263285024155,614729,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,Apr2018
244.0,1248,679.4639423076923,847971,244.0,Willoughby Ave & Hall St,40.69196035,-73.96536851,Apr2018
245.0,566,756.0388692579505,427918,245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,Apr2018
247.0,2439,790.0410004100041,1926910,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,Apr2018
248.0,891,932.5656565656566,830916,248.0,Laight St & Hudson St,40.72185379,-74.00771779,Apr2018
249.0,1311,903.023646071701,1183864,249.0,Harrison St & Hudson St,40.71870987,-74.0090009,Apr2018
251.0,3645,852.8803840877915,3108749,251.0,Mott St & Prince St,40.72317958,-73.99480012,Apr2018
252.0,2683,754.0387625792024,2023086,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,Apr2018
253.0,207,604.6328502415458,125159,253.0,W 13 St & 5 Ave,40.73543934,-73.99453948,Apr2018
254.0,4244,720.9752591894439,3059819,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,Apr2018
257.0,1930,819.5699481865284,1581770,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,Apr2018
258.0,1481,857.1060094530723,1269374,258.0,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,Apr2018
259.0,1964,1317.1664969450103,2586915,259.0,South St & Whitehall St,40.70122128,-74.01234218,Apr2018
260.0,1165,1154.6583690987125,1345177,260.0,Broad St & Bridge St,40.70365182,-74.01167797,Apr2018
261.0,1021,2715.160626836435,2772179,261.0,Johnson St & Gold St,40.69474881,-73.98362464,Apr2018
262.0,940,624.8606382978724,587369,262.0,Washington Park,40.6917823,-73.97372990000001,Apr2018
264.0,1548,974.2448320413437,1508131,264.0,Maiden Ln & Pearl St,40.70706456,-74.00731853,Apr2018
265.0,3506,776.1115231032516,2721047,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,Apr2018
266.0,1247,841.756214915798,1049670,266.0,Avenue D & E 8 St,40.72368361,-73.97574813,Apr2018
267.0,2834,970.6718419195483,2750884,267.0,Broadway & W 36 St,40.75097711,-73.98765428,Apr2018
268.0,3131,796.2567869690195,2493080,268.0,Howard St & Centre St,40.71910537,-73.99973337,Apr2018
270.0,1451,519.1860785665059,753339,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,Apr2018
274.0,1373,757.448652585579,1039977,274.0,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,Apr2018
275.0,762,683.1994750656168,520598,275.0,Washington Ave & Greene Ave,40.68650065,-73.96563307,Apr2018
276.0,1601,773.0849469081824,1237709,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,Apr2018
278.0,590,941.0372881355933,555212,278.0,Concord St & Bridge St,40.69766564,-73.98476437,Apr2018
279.0,2408,1104.8405315614618,2660456,279.0,Peck Slip & Front St,40.707873,-74.00166999999999,Apr2018
280.0,523,609.5621414913958,318801,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,Apr2018
281.0,7144,2219.6450167973126,15857144,281.0,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,Apr2018
282.0,1388,1032.1498559077809,1432624,282.0,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,Apr2018
284.0,1897,591.7332630469161,1122518,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,Apr2018
285.0,7046,653.6535623048538,4605643,285.0,Broadway & E 14 St,40.73454567,-73.99074142,Apr2018
289.0,600,911.545,546927,289.0,Monroe St & Classon Ave,40.684568299999995,-73.95881081,Apr2018
291.0,1353,779.4937176644494,1054655,291.0,Madison St & Montgomery St,40.713126,-73.984844,Apr2018
293.0,5973,663.0113845638707,3960167,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,Apr2018
295.0,2041,1768.6962273395395,3609909,295.0,Pike St & E Broadway,40.71406667,-73.99293911,Apr2018
